Animal ID,house_number,street_name,city,state
A820576,,Anderson Square And Research Boulevard,Austin,TX
A814162,,Andtree Boulevard,Austin,TX
A814115,,Andtree Boulevard,Austin,TX
A814116,,Andtree Boulevard,Austin,TX
A814113,,Andtree Boulevard,Austin,TX
A814161,,Andtree Boulevard,Austin,TX
A814110,,Andtree Boulevard,Austin,TX
A814109,,Andtree Boulevard,Austin,TX
A841045,,Andtree Boulevard And Springdale Road,Austin,TX
A909036,,Angelina St And Cotton St,Austin,TX
A909035,,Angelina St And Cotton St,Austin,TX
A909034,,Angelina St And Cotton St,Austin,TX
A909015,,Angelina St And Cotton St,Austin,TX
A909033,,Angelina St And Cotton St,Austin,TX
A870687,,Angelina St And Rosewood Ave,Austin,TX
A913354,,Angelina Street And Rosewood Avenue,Austin,TX
A893230,,Angus Rd And Thunder Creek Rd,Austin,TX
A811799,,Anken Drive And Willow Creek Drive,Austin,TX
A880961,,Ankin And Willow Creek,Austin,TX
A865533,,Ann And Roy Butler Hike And Bike Trail,Austin,TX
A814660,,Ann Showers Drive,Travis County,TX
A914860,,Ann Showers Drive,Travis County,TX
A814662,,Ann Showers Drive,Travis County,TX
A814663,,Ann Showers Drive,Travis County,TX
A814661,,Ann Showers Drive,Travis County,TX
A889089,,Ann Showers Drive At Silvia Drive,Travis County,TX
A821625,,Apache Pass And Tejas Trl,Austin,TX
A842022,,Apache Shores,Travis County,TX
A788359,,Apirport Road And Oak Springs,Austin,TX
A885234,,Apogee,Austin,TX
A885235,,Apogee,Austin,TX
A841817,,Apogee And Hillock,Austin,TX
A920558,,Apogee Boulevard And Sassman Boulevard,Travis County,TX
A855896,,Apperson,Travis County,TX
A856048,,Apperson And Lexington Drive,Manor,TX
A856047,,Apperson And Lexington Drive,Manor,TX
A821545,,Apperson And Proud Panda,Travis County,TX
A838514,,Apperson Rd,Travis County,TX
A898700,,Apperson Street,Travis County,TX
A898702,,Apperson Street,Travis County,TX
A898701,,Apperson Street,Travis County,TX
A898597,,Apperson Street,Travis County,TX
A898699,,Apperson Street,Travis County,TX
A898698,,Apperson Street,Travis County,TX
A917298,,Apperson Street And Schebler Street,Travis County,TX
A825752,,Applegate Drive,Austin,TX
A861375,,Applewood And Sage Hollow,Austin,TX
A906102,,April Drive,Austin,TX
A906104,,April Drive,Austin,TX
A906105,,April Drive,Austin,TX
A906103,,April Drive,Austin,TX
A906101,,April Drive,Austin,TX
A879662,,Arborside Drive And Baden Lane,Austin,TX
A879661,,Arborside Drive And Baden Lane,Austin,TX
A856562,,Arctic Court,Austin,TX
A832271,,Arctic Court And Point North Drive,Austin,TX
A832469,,Arctic Court And Point North Drive,Austin,TX
A832403,,Arctic Court And Point North Drive,Austin,TX
A832467,,Arctic Court And Point North Drive,Austin,TX
A832347,,Arctic Court And Point North Drive,Austin,TX
A832443,,Arctic Court And Point North Drive,Austin,TX
A866796,,Arctic Ct,Austin,TX
A901630,,Aries Lane,Austin,TX
A928028,,Aristocrat Drive And Hermes Drive,Austin,TX
A821648,,Armadillo Rd And Clubway Ln,Austin,TX
A872053,,Armidale Drive And Kearns Drive,Travis County,TX
A872054,,Armidale Drive And Kearns Drive,Travis County,TX
A879166,,Armstrong Ave And Jfk Drive,Austin,TX
A879167,,Armstrong Ave And Jfk Drive,Austin,TX
A879165,,Armstrong Ave And Jfk Drive,Austin,TX
A919671,,Arnold Drive And Manor Road,Austin,TX
A924853,,Arnold Drive And Northeast Drive,Austin,TX
A929026,,Arpstate And Bluebonnet,Austin,TX
A845774,,Arrowmound Pass,Travis County,TX
A880971,,Arrowmound Pass And Morning View Drive,Travis County,TX
A880970,,Arrowmound Pass And Morning View Drive,Travis County,TX
A880972,,Arrowmound Pass And Morning View Drive,Travis County,TX
A880969,,Arrowmound Pass And Morning View Drive,Travis County,TX
A823736,,Arroyo Doble Drive,Travis County,TX
A915268,,Art Dilly Drive And Comal Street,Austin,TX
A817713,,Arthur Stiles Road And Lotus Lane,Austin,TX
A816399,,Arthur Stiles Road And Lotus Lane,Austin,TX
A815548,,Arthur Stiles Road And Thurgood Avenue,Austin,TX
A929645,,Ashford Costa Perla Apts 401 Masterson Pass,Austin,TX
A884031,,Ashley Way And Quicksilver Boulevard,Austin,TX
A884030,,Ashley Way And Quicksilver Boulevard,Austin,TX
A834736,,Aspen Creek Parkway And Steamboat Drive,Austin,TX
A850700,,Aspen Glenn Boulevard And Mckinney Falls Parkway,Austin,TX
A903703,,Aspen Glenn Boulevard And Mckinney Falls Pkwy,Austin,TX
A903702,,Aspen Glenn Boulevard And Mckinney Falls Pkwy,Austin,TX
A916080,,Aster Pass,Williamson,TX
A897981,,Astro View Drive,Austin,TX
A897982,,Astro View Drive,Austin,TX
A737711,,Astro View Drive,Austin,TX
A913616,,Athens St,Travis County,TX
A823300,,Atwood And Kemp,Austin,TX
A925109,,Atwood St,Austin,TX
A899513,,Atx Apartments And West Anderson Lane In Parking Lot,Austin,TX
A898915,,Auburnhill And Northeast Drive,Austin,TX
A893518,,Audane Drive And W Cow Path,Austin,TX
A905502,,Ausblick Andthe Ravine Way,Austin,TX
A834331,,Austin,Unknown,TX
A904523,,Austin,Unknown,TX
A848496,,Austin,Unknown,TX
A905525,,Austin,Unknown,TX
A831615,,Austin,Unknown,TX
A806395,,Austin,Unknown,TX
A847305,,Austin,Unknown,TX
A822552,,Austin,Unknown,TX
A840954,,Austin,Unknown,TX
A832259,,Austin,Unknown,TX
A844230,,Austin,Unknown,TX
A844871,,Austin,Unknown,TX
A842177,,Austin,Unknown,TX
A903557,,Austin,Unknown,TX
A904794,,Austin,Unknown,TX
A927507,,Austin,Unknown,TX
A860094,,Austin,Unknown,TX
A857083,,Austin,Unknown,TX
A818572,,Austin,Unknown,TX
A814186,,Austin,Unknown,TX
A813181,,Austin,Unknown,TX
A814711,,Austin,Unknown,TX
A904524,,Austin,Unknown,TX
A905600,,Austin,Unknown,TX
A920292,,Austin,Unknown,TX
A864610,,Austin,Unknown,TX
A823458,,Austin,Unknown,TX
A826885,,Austin,Unknown,TX
A861663,,Austin,Unknown,TX
A813229,,Austin,Unknown,TX
A925582,,Austin,Unknown,TX
A871803,,Austin,Unknown,TX
A783803,,Austin,Unknown,TX
A900180,,Austin,Unknown,TX
A894476,,Austin,Unknown,TX
A882286,,Austin,Unknown,TX
A897381,,Austin,Unknown,TX
A926939,,Austin,Unknown,TX
A826892,,Austin,Unknown,TX
A842938,,Austin,Unknown,TX
A885027,,Austin,Unknown,TX
A814166,,Austin,Unknown,TX
A850395,,Austin,Unknown,TX
A878544,,Austin,Unknown,TX
A830154,,Austin,Unknown,TX
A843853,,Austin,Unknown,TX
A870363,,Austin,Unknown,TX
A843899,,Austin,Unknown,TX
A887504,,Austin,Unknown,TX
A822679,,Austin,Unknown,TX
A849356,,Austin,Unknown,TX
A887360,,Austin,Unknown,TX
A839394,,Austin,Unknown,TX
A820637,,Austin,Unknown,TX
A846148,,Austin,Unknown,TX
A862566,,Austin,Unknown,TX
A919477,,Austin,Unknown,TX
A820385,,Austin,Unknown,TX
A859564,,Austin,Unknown,TX
A855753,,Austin,Unknown,TX
A848016,,Austin,Unknown,TX
A897404,,Austin,Unknown,TX
A855768,,Austin,Unknown,TX
A841439,,Austin,Unknown,TX
A849313,,Austin,Unknown,TX
A852319,,Austin,Unknown,TX
A855002,,Austin,Unknown,TX
A624298,,Austin,Unknown,TX
A878705,,Austin,Unknown,TX
A831701,,Austin,Unknown,TX
A829833,,Austin,Unknown,TX
A922041,,Austin,Unknown,TX
A840837,,Austin,Unknown,TX
A854216,,Austin,Unknown,TX
A827234,,Austin,Unknown,TX
A827672,,Austin,Unknown,TX
A811351,,Austin,Unknown,TX
A620089,,Austin,Unknown,TX
A903390,,Austin,Unknown,TX
A838101,,Austin,Unknown,TX
A851572,,Austin,Unknown,TX
A851153,,Austin,Unknown,TX
A908142,,Austin,Unknown,TX
A845783,,Austin,Unknown,TX
A868088,,Austin,Unknown,TX
A876088,,Austin,Unknown,TX
A822684,,Austin,Unknown,TX
A813632,,Austin,Unknown,TX
A921841,,Austin,Unknown,TX
A873653,,Austin,Unknown,TX
A812552,,Austin,Unknown,TX
A887046,,Austin,Unknown,TX
A900435,,Austin,Unknown,TX
A929623,,Austin,Unknown,TX
A815126,,Austin,Unknown,TX
A810578,,Austin,Unknown,TX
A918654,,Austin,Unknown,TX
A838021,,Austin,Unknown,TX
A838126,,Austin,Unknown,TX
A870210,,Austin,Unknown,TX
A862957,,Austin,Unknown,TX
A918812,,Austin,Unknown,TX
A821201,,Austin,Unknown,TX
A822425,,Austin,Unknown,TX
A860095,,Austin,Unknown,TX
A890175,,Austin,Unknown,TX
A863465,,Austin,Unknown,TX
A825690,,Austin,Unknown,TX
A905240,,Austin,Unknown,TX
A811534,,Austin,Unknown,TX
A862912,,Austin,Unknown,TX
A882267,,Austin,Unknown,TX
A862921,,Austin,Unknown,TX
A882674,,Austin,Unknown,TX
A911328,,Austin,Unknown,TX
A929532,,Austin,Unknown,TX
A812492,,Austin,Unknown,TX
A790878,,Austin,Unknown,TX
A839525,,Austin,Unknown,TX
A887995,,Austin,Unknown,TX
A820858,,Austin,Unknown,TX
A909321,,Austin,Unknown,TX
A915732,,Austin,Unknown,TX
A865874,,Austin,Unknown,TX
A886620,,Austin,Unknown,TX
A839557,,Austin,Unknown,TX
A841058,,Austin,Unknown,TX
A928108,,Austin,Unknown,TX
A842376,,Austin,Unknown,TX
A819129,,Austin,Unknown,TX
A899825,,Austin,Unknown,TX
A857166,,Austin,Unknown,TX
A871628,,Austin,Unknown,TX
A889662,,Austin,Unknown,TX
A832173,,Austin,Unknown,TX
A858085,,Austin,Unknown,TX
A818119,,Austin,Unknown,TX
A868957,,Austin,Unknown,TX
A842814,,Austin,Unknown,TX
A903988,,Austin,Unknown,TX
A883979,,Austin,Unknown,TX
A928345,,Austin,Unknown,TX
A876159,,Austin,Unknown,TX
A867243,,Austin,Unknown,TX
A837458,,Austin,Unknown,TX
A903435,,Austin,Unknown,TX
A828399,,Austin,Unknown,TX
A897047,,Austin,Unknown,TX
A843710,,Austin,Unknown,TX
A922171,,Austin,Unknown,TX
A896910,,Austin,Unknown,TX
A901079,,Austin,Unknown,TX
A895696,,Austin,Unknown,TX
A516150,,Austin,Unknown,TX
A814157,,Austin,Unknown,TX
A855422,,Austin,Unknown,TX
A910401,,Austin,Unknown,TX
A817791,,Austin,Unknown,TX
A811968,,Austin,Unknown,TX
A913892,,Austin,Unknown,TX
A916917,,Austin,Unknown,TX
A820303,,Austin,Unknown,TX
A746144,,Austin,Unknown,TX
A837976,,Austin,Unknown,TX
A843174,,Austin,Unknown,TX
A839305,,Austin,Unknown,TX
A830502,,Austin,Unknown,TX
A843604,,Austin,Unknown,TX
A886273,,Austin,Unknown,TX
A875114,,Austin,Unknown,TX
A746563,,Austin,Unknown,TX
A644349,,Austin,Unknown,TX
A839084,,Austin,Unknown,TX
A880680,,Austin,Unknown,TX
A863363,,Austin,Unknown,TX
A925554,,Austin,Unknown,TX
A818088,,Austin,Unknown,TX
A821201,,Austin,Unknown,TX
A860615,,Austin,Unknown,TX
A830207,,Austin,Unknown,TX
A896773,,Austin,Unknown,TX
A790197,,Austin,Unknown,TX
A853308,,Austin,Unknown,TX
A803676,,Austin,Unknown,TX
A865953,,Austin,Unknown,TX
A845156,,Austin,Unknown,TX
A859936,,Austin,Unknown,TX
A842149,,Austin,Unknown,TX
A843421,,Austin,Unknown,TX
A841232,,Austin,Unknown,TX
A850484,,Austin,Unknown,TX
A860505,,Austin,Unknown,TX
A900245,,Austin,Unknown,TX
A838968,,Austin,Unknown,TX
A859183,,Austin,Unknown,TX
A848433,,Austin,Unknown,TX
A820295,,Austin,Unknown,TX
A910945,,Austin,Unknown,TX
A847912,,Austin,Unknown,TX
A820660,,Austin,Unknown,TX
A838511,,Austin,Unknown,TX
A876191,,Austin,Unknown,TX
A897497,,Austin,Unknown,TX
A875934,,Austin,Unknown,TX
A873293,,Austin,Unknown,TX
A878069,,Austin,Unknown,TX
A876090,,Austin,Unknown,TX
A895769,,Austin,Unknown,TX
A648265,,Austin,Unknown,TX
A913754,,Austin,Unknown,TX
A860361,,Austin,Unknown,TX
A814784,,Austin,Unknown,TX
A914938,,Austin,Unknown,TX
A828240,,Austin,Unknown,TX
A831400,,Austin,Unknown,TX
A840770,,Austin,Unknown,TX
A897917,,Austin,Unknown,TX
A907861,,Austin,Unknown,TX
A847448,,Austin,Unknown,TX
A815629,,Austin,Unknown,TX
A896949,,Austin,Unknown,TX
A862537,,Austin,Unknown,TX
A812549,,Austin,Unknown,TX
A829956,,Austin,Unknown,TX
A910987,,Austin,Unknown,TX
A884606,,Austin,Unknown,TX
A860355,,Austin,Unknown,TX
A843048,,Austin,Unknown,TX
A854196,,Austin,Unknown,TX
A898348,,Austin,Unknown,TX
A867826,,Austin,Unknown,TX
A840663,,Austin,Unknown,TX
A890369,,Austin,Unknown,TX
A826633,,Austin,Unknown,TX
A844604,,Austin,Unknown,TX
A822114,,Austin,Unknown,TX
A926287,,Austin,Unknown,TX
A825230,,Austin,Unknown,TX
A872205,,Austin,Unknown,TX
A872897,,Austin,Unknown,TX
A888345,,Austin,Unknown,TX
A925208,,Austin,Unknown,TX
A856027,,Austin,Unknown,TX
A856704,,Austin,Unknown,TX
A907688,,Austin,Unknown,TX
A722253,,Austin,Unknown,TX
A875780,,Austin,Unknown,TX
A863973,,Austin,Unknown,TX
A840952,,Austin,Unknown,TX
A886222,,Austin,Unknown,TX
A901859,,Austin,Unknown,TX
A874785,,Austin,Unknown,TX
A927710,,Austin,Unknown,TX
A867887,,Austin,Unknown,TX
A833470,,Austin,Unknown,TX
A873421,,Austin,Unknown,TX
A898121,,Austin,Unknown,TX
A890854,,Austin,Unknown,TX
A746563,,Austin,Unknown,TX
A891540,,Austin,Unknown,TX
A836522,,Austin,Unknown,TX
A926289,,Austin,Unknown,TX
A853019,,Austin,Unknown,TX
A633000,,Austin,Unknown,TX
A837638,,Austin,Unknown,TX
A846630,,Austin,Unknown,TX
A827138,,Austin,Unknown,TX
A859861,,Austin,Unknown,TX
A820640,,Austin,Unknown,TX
A846075,,Austin,Unknown,TX
A925676,,Austin,Unknown,TX
A824323,,Austin,Unknown,TX
A842151,,Austin,Unknown,TX
A881613,,Austin,Unknown,TX
A845084,,Austin,Unknown,TX
A870055,,Austin,Unknown,TX
A888360,,Austin,Unknown,TX
A828153,,Austin,Unknown,TX
A890109,,Austin,Unknown,TX
A795840,,Austin,Unknown,TX
A838978,,Austin,Unknown,TX
A873496,,Austin,Unknown,TX
A862407,,Austin,Unknown,TX
A913526,,Austin,Unknown,TX
A894646,,Austin,Unknown,TX
A927684,,Austin,Unknown,TX
A819694,,Austin,Unknown,TX
A919802,,Austin,Unknown,TX
A815138,,Austin,Unknown,TX
A918819,,Austin,Unknown,TX
A897544,,Austin,Unknown,TX
A879634,,Austin,Unknown,TX
A820631,,Austin,Unknown,TX
A834309,,Austin,Unknown,TX
A815250,,Austin,Unknown,TX
A822769,,Austin,Unknown,TX
A860246,,Austin,Unknown,TX
A742397,,Austin,Unknown,TX
A845853,,Austin,Unknown,TX
A823587,,Austin,Unknown,TX
A868412,,Austin,Unknown,TX
A859016,,Austin,Unknown,TX
A895580,,Austin,Unknown,TX
A847517,,Austin,Unknown,TX
A844197,,Austin,Unknown,TX
A849197,,Austin,Unknown,TX
A865329,,Austin,Unknown,TX
A861508,,Austin,Unknown,TX
A811074,,Austin,Unknown,TX
A874677,,Austin,Unknown,TX
A816526,,Austin,Unknown,TX
A876408,,Austin,Unknown,TX
A836193,,Austin,Unknown,TX
A861560,,Austin,Unknown,TX
A831657,,Austin,Unknown,TX
A857641,,Austin,Unknown,TX
A911413,,Austin,Unknown,TX
A799106,,Austin,Unknown,TX
A821093,,Austin,Unknown,TX
A902163,,Austin,Unknown,TX
A859993,,Austin,Unknown,TX
A908359,,Austin,Unknown,TX
A920288,,Austin,Unknown,TX
A866235,,Austin,Unknown,TX
A902032,,Austin,Unknown,TX
A814192,,Austin,Unknown,TX
A891539,,Austin,Unknown,TX
A812684,,Austin,Unknown,TX
A889146,,Austin,Unknown,TX
A878146,,Austin,Unknown,TX
A830585,,Austin,Unknown,TX
A860611,,Austin,Unknown,TX
A877327,,Austin,Unknown,TX
A892043,,Austin,Unknown,TX
A903726,,Austin,Unknown,TX
A924861,,Austin,Unknown,TX
A855001,,Austin,Unknown,TX
A905806,,Austin,Unknown,TX
A820638,,Austin,Unknown,TX
A856039,,Austin,Unknown,TX
A857923,,Austin,Unknown,TX
A813590,,Austin,Unknown,TX
A851616,,Austin,Unknown,TX
A814740,,Austin,Unknown,TX
A823873,,Austin,Unknown,TX
A870076,,Austin,Unknown,TX
A858367,,Austin,Unknown,TX
A862931,,Austin,Unknown,TX
A848349,,Austin,Unknown,TX
A755460,,Austin,Unknown,TX
A815618,,Austin,Unknown,TX
A836294,,Austin,Unknown,TX
A837042,,Austin,Unknown,TX
A855709,,Austin,Unknown,TX
A857078,,Austin,Unknown,TX
A823744,,Austin,Unknown,TX
A863120,,Austin,Unknown,TX
A902033,,Austin,Unknown,TX
A852311,,Austin,Unknown,TX
A845534,,Austin,Unknown,TX
A732172,,Austin,Unknown,TX
A904311,,Austin,Unknown,TX
A919673,,Austin,Unknown,TX
A910275,,Austin,Unknown,TX
A810610,,Austin,Unknown,TX
A814134,,Austin,Unknown,TX
A836755,,Austin,Unknown,TX
A860463,,Austin,Unknown,TX
A839995,,Austin,Unknown,TX
A829884,,Austin,Unknown,TX
A865615,,Austin,Unknown,TX
A845755,,Austin,Unknown,TX
A929171,,Austin,Unknown,TX
A822149,,Austin,Unknown,TX
A847017,,Austin,Unknown,TX
A837136,,Austin,Unknown,TX
A849070,,Austin,Unknown,TX
A865981,,Austin,Unknown,TX
A899832,,Austin,Unknown,TX
A911755,,Austin,Unknown,TX
A812482,,Austin,Unknown,TX
A834959,,Austin,Unknown,TX
A901983,,Austin,Unknown,TX
A862461,,Austin,Unknown,TX
A904310,,Austin,Unknown,TX
A870809,,Austin,Unknown,TX
A833389,,Austin,Unknown,TX
A866047,,Austin,Unknown,TX
A820386,,Austin,Unknown,TX
A860644,,Austin,Unknown,TX
A812551,,Austin,Unknown,TX
A711676,,Austin,Unknown,TX
A894878,,Austin,Unknown,TX
A838023,,Austin,Unknown,TX
A824451,,Austin,Unknown,TX
A904776,,Austin,Unknown,TX
A843884,,Austin,Unknown,TX
A844354,,Austin,Unknown,TX
A823416,,Austin,Unknown,TX
A895143,,Austin,Unknown,TX
A880113,,Austin,Unknown,TX
A907859,,Austin,Unknown,TX
A891081,,Austin,Unknown,TX
A841137,,Austin,Unknown,TX
A914215,,Austin,Unknown,TX
A876086,,Austin,Unknown,TX
A868003,,Austin,Unknown,TX
A712292,,Austin,Unknown,TX
A833017,,Austin,Unknown,TX
A908921,,Austin,Unknown,TX
A911062,,Austin,Unknown,TX
A853158,,Austin,Unknown,TX
A846911,,Austin,Unknown,TX
A896442,,Austin,Unknown,TX
A865546,,Austin,Unknown,TX
A838928,,Austin,Unknown,TX
A871863,,Austin,Unknown,TX
A804783,,Austin,Unknown,TX
A814266,,Austin,Unknown,TX
A826448,,Austin,Unknown,TX
A820898,,Austin,Unknown,TX
A899160,,Austin,Unknown,TX
A842825,,Austin,Unknown,TX
A888710,,Austin,Unknown,TX
A909640,,Austin,Unknown,TX
A918596,,Austin,Unknown,TX
A925666,,Austin,Unknown,TX
A834873,,Austin,Unknown,TX
A890364,,Austin,Unknown,TX
A834708,,Austin,Unknown,TX
A901015,,Austin,Unknown,TX
A836677,,Austin,Unknown,TX
A920021,,Austin,Unknown,TX
A835014,,Austin,Unknown,TX
A795680,,Austin,Unknown,TX
A867074,,Austin,Unknown,TX
A812434,,Austin,Unknown,TX
A844415,,Austin,Unknown,TX
A836314,,Austin,Unknown,TX
A822734,,Austin,Unknown,TX
A818660,,Austin,Unknown,TX
A880543,,Austin,Unknown,TX
A840491,,Austin,Unknown,TX
A811242,,Austin,Unknown,TX
A839825,,Austin,Unknown,TX
A842849,,Austin,Unknown,TX
A928655,,Austin,Unknown,TX
A859387,,Austin,Unknown,TX
A815849,,Austin,Unknown,TX
A837500,,Austin,Unknown,TX
A866220,,Austin,Unknown,TX
A762359,,Austin,Unknown,TX
A903664,,Austin,Unknown,TX
A859582,,Austin,Unknown,TX
A840648,,Austin,Unknown,TX
A824774,,Austin,Unknown,TX
A836682,,Austin,Unknown,TX
A821388,,Austin,Unknown,TX
A868769,,Austin,Unknown,TX
A832425,,Austin,Unknown,TX
A861537,,Austin,Unknown,TX
A927462,,Austin,Unknown,TX
A928385,,Austin,Unknown,TX
A854220,,Austin,Unknown,TX
A920874,,Austin,Unknown,TX
A835415,,Austin,Unknown,TX
A824455,,Austin,Unknown,TX
A895552,,Austin,Unknown,TX
A813117,,Austin,Unknown,TX
A746583,,Austin,Unknown,TX
A839703,,Austin,Unknown,TX
A812062,,Austin,Unknown,TX
A857090,,Austin,Unknown,TX
A898827,,Austin,Unknown,TX
A850917,,Austin,Unknown,TX
A902072,,Austin,Unknown,TX
A839771,,Austin,Unknown,TX
A824269,,Austin,Unknown,TX
A863365,,Austin,Unknown,TX
A820884,,Austin,Unknown,TX
A861138,,Austin,Unknown,TX
A821132,,Austin,Unknown,TX
A926466,,Austin,Unknown,TX
A859714,,Austin,Unknown,TX
A880311,,Austin,Unknown,TX
A915065,,Austin,Unknown,TX
A776495,,Austin,Unknown,TX
A850325,,Austin,Unknown,TX
A861415,,Austin,Unknown,TX
A864683,,Austin,Unknown,TX
A884128,,Austin,Unknown,TX
A903789,,Austin,Unknown,TX
A832568,,Austin,Unknown,TX
A568985,,Austin,Unknown,TX
A882347,,Austin,Unknown,TX
A920560,,Austin,Unknown,TX
A871173,,Austin,Unknown,TX
A825116,,Austin,Unknown,TX
A826817,,Austin,Unknown,TX
A846289,,Austin,Unknown,TX
A819311,,Austin,Unknown,TX
A811001,,Austin,Unknown,TX
A812681,,Austin,Unknown,TX
A842272,,Austin,Unknown,TX
A837210,,Austin,Unknown,TX
A838603,,Austin,Unknown,TX
A852796,,Austin,Unknown,TX
A871707,,Austin,Unknown,TX
A892205,,Austin,Unknown,TX
A832580,,Austin,Unknown,TX
A801778,,Austin,Unknown,TX
A849357,,Austin,Unknown,TX
A855921,,Austin,Unknown,TX
A801583,,Austin,Unknown,TX
A827053,,Austin,Unknown,TX
A833898,,Austin,Unknown,TX
A829508,,Austin,Unknown,TX
A792484,,Austin,Unknown,TX
A814779,,Austin,Unknown,TX
A826579,,Austin,Unknown,TX
A909651,,Austin,Unknown,TX
A890369,,Austin,Unknown,TX
A883094,,Austin,Unknown,TX
A842031,,Austin,Unknown,TX
A876359,,Austin,Unknown,TX
A829885,,Austin,Unknown,TX
A914033,,Austin,Unknown,TX
A857399,,Austin,Unknown,TX
A843065,,Austin,Unknown,TX
A910597,,Austin,Unknown,TX
A815268,,Austin,Unknown,TX
A830625,,Austin,Unknown,TX
A819721,,Austin,Unknown,TX
A911583,,Austin,Unknown,TX
A920913,,Austin,Unknown,TX
A824100,,Austin,Unknown,TX
A912200,,Austin,Unknown,TX
A920740,,Austin,Unknown,TX
A864483,,Austin,Unknown,TX
A769043,,Austin,Unknown,TX
A623395,,Austin,Unknown,TX
A859977,,Austin,Unknown,TX
A876020,,Austin,Unknown,TX
A863698,,Austin,Unknown,TX
A842300,,Austin,Unknown,TX
A824166,,Austin,Unknown,TX
A880780,,Austin,Unknown,TX
A839937,,Austin,Unknown,TX
A879880,,Austin,Unknown,TX
A878531,,Austin,Unknown,TX
A843322,,Austin,Unknown,TX
A823083,,Austin,Unknown,TX
A929243,,Austin,Unknown,TX
A812439,,Austin,Unknown,TX
A840676,,Austin,Unknown,TX
A894005,,Austin,Unknown,TX
A837264,,Austin,Unknown,TX
A724912,,Austin,Unknown,TX
A831025,,Austin,Unknown,TX
A869271,,Austin,Unknown,TX
A854911,,Austin,Unknown,TX
A824773,,Austin,Unknown,TX
A842042,,Austin,Unknown,TX
A868973,,Austin,Unknown,TX
A904716,,Austin,Unknown,TX
A925197,,Austin,Unknown,TX
A859166,,Austin,Unknown,TX
A842436,,Austin,Unknown,TX
A863788,,Austin,Unknown,TX
A863212,,Austin,Unknown,TX
A832448,,Austin,Unknown,TX
A878197,,Austin,Unknown,TX
A816834,,Austin,Unknown,TX
A863162,,Austin,Unknown,TX
A861083,,Austin,Unknown,TX
A846992,,Austin,Unknown,TX
A905053,,Austin,Unknown,TX
A851188,,Austin,Unknown,TX
A614368,,Austin,Unknown,TX
A814117,,Austin,Unknown,TX
A898027,,Austin,Unknown,TX
A883047,,Austin,Unknown,TX
A812437,,Austin,Unknown,TX
A836843,,Austin,Unknown,TX
A924489,,Austin,Unknown,TX
A852483,,Austin,Unknown,TX
A913748,,Austin,Unknown,TX
A926214,,Austin,Unknown,TX
A841353,,Austin,Unknown,TX
A915042,,Austin,Unknown,TX
A818882,,Austin,Unknown,TX
A819259,,Austin,Unknown,TX
A876119,,Austin,Unknown,TX
A916601,,Austin,Unknown,TX
A830659,,Austin,Unknown,TX
A849734,,Austin,Unknown,TX
A838982,,Austin,Unknown,TX
A870757,,Austin,Unknown,TX
A840481,,Austin,Unknown,TX
A845114,,Austin,Unknown,TX
A814432,,Austin,Unknown,TX
A853501,,Austin,Unknown,TX
A838826,,Austin,Unknown,TX
A896621,,Austin,Unknown,TX
A926331,,Austin,Unknown,TX
A839117,,Austin,Unknown,TX
A865917,,Austin,Unknown,TX
A891759,,Austin,Unknown,TX
A854766,,Austin,Unknown,TX
A904825,,Austin,Unknown,TX
A813129,,Austin,Unknown,TX
A828826,,Austin,Unknown,TX
A795412,,Austin,Unknown,TX
A844110,,Austin,Unknown,TX
A866070,,Austin,Unknown,TX
A899015,,Austin,Unknown,TX
A829571,,Austin,Unknown,TX
A927156,,Austin,Unknown,TX
A818628,,Austin,Unknown,TX
A881119,,Austin,Unknown,TX
A913755,,Austin,Unknown,TX
A745494,,Austin,Unknown,TX
A898039,,Austin,Unknown,TX
A811064,,Austin,Unknown,TX
A871209,,Austin,Unknown,TX
A835336,,Austin,Unknown,TX
A797495,,Austin,Unknown,TX
A828794,,Austin,Unknown,TX
A863828,,Austin,Unknown,TX
A904804,,Austin,Unknown,TX
A829887,,Austin,Unknown,TX
A787181,,Austin,Unknown,TX
A889658,,Austin,Unknown,TX
A894008,,Austin,Unknown,TX
A808587,,Austin,Unknown,TX
A849270,,Austin,Unknown,TX
A875451,,Austin,Unknown,TX
A860098,,Austin,Unknown,TX
A820857,,Austin,Unknown,TX
A846174,,Austin,Unknown,TX
A859968,,Austin,Unknown,TX
A861126,,Austin,Unknown,TX
A827090,,Austin,Unknown,TX
